"","Latency","Answer","cat","cond","tier"
"2788",1.186,"Desirable","ass.t1","Asymmetric","Top 1%"
"2789",3.491,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2790",8.756,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2791",3.385,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2792",NA,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2793",9.276,"Desirable","ass.t1","Asymmetric","Top 1%"
"2794",3.971,"Very Undesirable","ass.t1","Asymmetric","Top 1%"
"2795",6.543,"Very Undesirable","ass.t1","Asymmetric","Top 1%"
"2796",1.786,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2797",1.746,"Undesirable","ass.t1","Asymmetric","Top 1%"
"2798",7.94,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2799",3.108,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2800",3.8,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2801",2.059,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2802",NA,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2803",2.147,"Neutral","ass.t1","Asymmetric","Top 1%"
"2804",3.986,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2805",5,"Desirable","ass.t1","Asymmetric","Top 1%"
"2806",1.321,"Desirable","ass.t1","Asymmetric","Top 1%"
"2807",1.998,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2808",2.751,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2809",1.249,"Desirable","ass.t1","Asymmetric","Top 1%"
"2810",NA,"Desirable","ass.t1","Asymmetric","Top 1%"
"2811",6.627,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2812",2.973,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2813",10.439,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2814",1.364,"Desirable","ass.t1","Asymmetric","Top 1%"
"2815",5.897,"Desirable","ass.t1","Asymmetric","Top 1%"
"2816",NA,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2817",2.272,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2818",6.413,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2819",4.301,"Undesirable","ass.t1","Asymmetric","Top 1%"
"2820",2.132,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2821",2.586,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2822",6.147,"Neutral","ass.t1","Asymmetric","Top 1%"
"2823",3.985,"Undesirable","ass.t1","Asymmetric","Top 1%"
"2824",4.986,"Desirable","ass.t1","Asymmetric","Top 1%"
"2825",8.102,"Desirable","ass.t1","Asymmetric","Top 1%"
"2826",NA,"Neutral","ass.t1","Asymmetric","Top 1%"
"2827",NA,"Desirable","ass.t1","Asymmetric","Top 1%"
"2828",8.091,"Neutral","ass.t1","Asymmetric","Top 1%"
"2829",9.098,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2830",NA,"Neutral","ass.t1","Asymmetric","Top 1%"
"2831",NA,"Desirable","ass.t1","Asymmetric","Top 1%"
"2832",5.776,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2833",5.901,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2834",2.947,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2835",8.462,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2836",3.631,"Desirable","ass.t1","Asymmetric","Top 1%"
"2837",9.956,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2838",10.248,"Undesirable","ass.t1","Asymmetric","Top 1%"
"2839",4.002,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2840",2.63,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2841",3.684,"Neutral","ass.t1","Asymmetric","Top 1%"
"2842",4.25,"Desirable","ass.t1","Asymmetric","Top 1%"
"2843",3.539,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2844",7.351,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2845",1.265,"Neutral","ass.t1","Asymmetric","Top 1%"
"2846",9.898,"Desirable","ass.t1","Asymmetric","Top 1%"
"2847",3.277,"Neutral","ass.t1","Asymmetric","Top 1%"
"2848",4.17,"Desirable","ass.t1","Asymmetric","Top 1%"
"2849",8.556,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2850",6.235,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2851",3.633,"Desirable","ass.t1","Asymmetric","Top 1%"
"2852",7.012,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2853",8.378,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2854",3.065,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2855",8.851,"Neutral","ass.t1","Asymmetric","Top 1%"
"2856",0.9,"Neutral","ass.t1","Asymmetric","Top 1%"
"2857",1.709,"Undesirable","ass.t1","Asymmetric","Top 1%"
"2858",2.401,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2859",10.712,"Neutral","ass.t1","Asymmetric","Top 1%"
"2860",7.547,"Neutral","ass.t1","Asymmetric","Top 1%"
"2861",6.367,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2862",1.818,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2863",4.9,"Neutral","ass.t1","Asymmetric","Top 1%"
"2864",5.382,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2865",3.784,"Desirable","ass.t1","Asymmetric","Top 1%"
"2866",3.16,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2867",6.618,"Desirable","ass.t1","Asymmetric","Top 1%"
"2868",10.341,"Desirable","ass.t1","Asymmetric","Top 1%"
"2869",NA,"Neutral","ass.t1","Asymmetric","Top 1%"
"2870",2.523,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2871",2.228,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2872",10.817,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2873",NA,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2874",4.401,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2875",7.464,"Desirable","ass.t1","Asymmetric","Top 1%"
"2876",8.923,"Desirable","ass.t1","Asymmetric","Top 1%"
"2877",3.8,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2878",4.227,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2879",9.176,"Desirable","ass.t1","Asymmetric","Top 1%"
"2880",3.448,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2881",4.948,"Desirable","ass.t1","Asymmetric","Top 1%"
"2882",NA,"Desirable","ass.t1","Asymmetric","Top 1%"
"2883",2.057,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2884",5.245,"Desirable","ass.t1","Asymmetric","Top 1%"
"2885",1.886,"Desirable","ass.t1","Asymmetric","Top 1%"
"2886",9.508,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2887",2.099,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2888",3.945,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2889",NA,"Very Undesirable","ass.t1","Asymmetric","Top 1%"
"2890",8.378,"Desirable","ass.t1","Asymmetric","Top 1%"
"2891",1.218,"Neutral","ass.t1","Asymmetric","Top 1%"
"2892",7.015,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2893",4.953,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2894",1.835,"Very Undesirable","ass.t1","Asymmetric","Top 1%"
"2895",3.372,"Neutral","ass.t1","Asymmetric","Top 1%"
"2896",3.801,"Desirable","ass.t1","Asymmetric","Top 1%"
"2897",4.153,"Very Undesirable","ass.t1","Asymmetric","Top 1%"
"2898",4.371,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2899",11.455,"Desirable","ass.t1","Asymmetric","Top 1%"
"2900",NA,"Very Desirable","ass.t1","Asymmetric","Top 1%"
"2901",0.463,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2902",0.353,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2903",2.877,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2904",0.336,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2905",0.61,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2906",0.591,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2907",0.826,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2908",1.262,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2909",1.253,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2910",1.765,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2911",1.341,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2912",0.558,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2913",NA,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2914",4.161,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2915",1.458,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2916",0.779,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2917",2.974,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2918",1.121,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2919",0.387,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2920",1.003,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2921",1.001,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2922",1.087,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2923",1.089,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2924",0.8,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2925",0.812,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2926",1.586,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2927",0.87,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2928",1.892,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2929",0.833,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2930",1.11,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2931",1.626,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2932",2.854,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2933",0.772,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2934",1.403,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2935",1.037,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2936",0.894,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2937",0.594,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2938",1.709,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2939",5.863,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2940",0.663,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2941",4,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2942",2.006,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2943",1.101,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2944",0.946,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2945",3.691,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2946",7.388,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2947",2.442,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2948",8.865,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2949",1.213,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2950",1.916,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2951",0.881,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2952",7.64,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2953",2.663,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2954",2.775,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2955",1.102,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2956",1.662,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2957",1.454,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2958",1.433,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2959",1.239,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2960",1.101,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2961",1.599,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2962",1.696,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2963",1.981,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2964",2.316,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2965",0.621,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2966",0.663,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2967",0.833,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2968",NA,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2969",7.8,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2970",2.3,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2971",1.249,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2972",1.097,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2973",1.271,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2974",3.54,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2975",0.903,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2976",1.32,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2977",2.594,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2978",1.1,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2979",1.481,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2980",2.611,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2981",3.36,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2982",1.472,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2983",2.557,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2984",0.744,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2985",0.477,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2986",0.601,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2987",1.825,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2988",0.835,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2989",1.326,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2990",0.964,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2991",0.799,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2992",1.017,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2993",1.362,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2994",1.468,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2995",0.642,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"2996",2.939,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2997",2.225,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2998",1.208,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"2999",0.759,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3000",0.84,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3001",1.4,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3002",0.709,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3003",1.287,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3004",2.87,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3005",1.383,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3006",1.283,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3007",0.566,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3008",2.001,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3009",8.335,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3010",0.601,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3011",0.559,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3012",1.601,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3013",0.757,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3014",1.671,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3015",2.07,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3016",3.432,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3017",0.542,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3018",NA,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3019",0.652,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3020",0.478,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3021",0.774,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3022",3.419,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3023",0.827,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3024",0.615,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3025",0.401,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3026",0.402,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3027",1.229,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3028",0.564,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3029",1.122,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3030",4.028,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3031",0.977,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3032",1.194,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3033",1.463,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3034",1.101,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3035",0.459,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3036",1.157,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3037",2.175,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3038",1.161,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3039",0.733,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3040",0.57,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3041",2.16,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3042",0.868,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3043",0.855,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3044",1.459,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3045",1.525,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3046",0.9,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3047",0.78,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3048",1.163,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3049",0.75,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3050",1.001,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3051",1.319,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3052",0.487,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3053",0.921,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3054",1.298,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3055",2.534,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3056",1.201,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3057",2.44,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3058",1.795,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3059",1.212,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3060",0.744,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3061",0.896,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3062",3.619,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3063",2.315,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3064",1.479,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3065",1.1,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3066",0.601,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3067",4.624,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3068",1.784,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3069",0.356,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3070",0.75,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3071",0.762,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3072",1.737,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3073",1.376,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3074",0.487,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3075",2.441,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3076",1.271,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3077",0.84,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3078",2.142,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3079",1.381,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3080",0.531,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3081",0.942,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3082",0.614,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3083",2.867,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3084",1.327,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3085",8.487,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3086",1.4,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3087",1.037,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3088",0.999,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3089",1.197,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3090",0.565,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3091",2.964,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3092",0.661,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3093",1.283,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3094",1.226,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3095",0.579,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3096",1.397,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3097",0.748,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3098",0.826,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3099",1.081,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3100",0.837,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3101",0.769,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3102",2.265,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3103",1.2,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3104",1.514,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3105",2.817,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3106",0.771,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3107",2.03,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3108",1.157,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3109",1.762,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3110",0.596,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3111",1.824,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3112",2.3,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3113",3.094,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3114",1.614,"Neutral","qua.b1","Quasi-symmetric","Bottom 1%"
"3115",0.798,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3116",1.121,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3117",1.932,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3118",0.756,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3119",0.957,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3120",1.237,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3121",1.455,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3122",1.29,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3123",1.984,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3124",1.547,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3125",0.865,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3126",0.642,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3127",0.838,"Very Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3128",1,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3129",1.787,"Very Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3130",0.928,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3131",0.8,"Desirable","qua.b1","Quasi-symmetric","Bottom 1%"
"3132",1.12,"Undesirable","qua.b1","Quasi-symmetric","Bottom 1%"
